x	y
2.926346868093724e-07	4.034478
2.926546077541159e-07	4.051307
2.9267247892701496e-07	4.05474
2.926851261731007e-07	4.051904
2.9269708661917387e-07	4.046247
2.9271016834882617e-07	4.037746
2.92716855854068e-07	4.032684
2.927232028410502e-07	4.027576
2.9272990652987886e-07	4.021974
2.92738293877652e-07	4.014809
2.9274700209548073e-07	4.007328
2.92760142923451e-07	3.996271
2.9277020180813527e-07	3.988164
2.9278063442073125e-07	3.98023
2.927925043785152e-07	3.971924
2.928046729053647e-07	3.964302
2.928204754790325e-07	3.955831
2.92839644429429e-07	3.947714
2.928606473982074e-07	3.941365
2.9288224808061145e-07	3.937284
2.929046655225546e-07	3.935215
2.9292813865942657e-07	3.93485
2.9294574604393297e-07	3.935476
2.929623482576799e-07	3.936536
2.9297904935958254e-07	3.937875
2.929962776308095e-07	3.939378
2.930156497980032e-07	3.941055
2.93033528248085e-07	3.942485
2.930528531648002e-07	3.94382
2.930708638970084e-07	3.944829
2.930897372274344e-07	3.945627
2.93107705973036e-07	3.946149
2.931261164463026e-07	3.946464
2.9314379288313797e-07	3.946589
2.93161072863458e-07	3.946574
2.931785593945842e-07	3.946454
2.9319547015289017e-07	3.946265
2.93213027743218e-07	3.946024
2.932314181747296e-07	3.945746
2.932506931823628e-07	3.945452
2.932713595668516e-07	3.945154
2.93291519040758e-07	3.944895
2.9331256412677167e-07	3.944665
2.93333290702367e-07	3.944483
2.9335493144584565e-07	3.944337
2.9337698966828176e-07	3.94423
2.9340101939557626e-07	3.944151
2.93429306180511e-07	3.944097
2.9344786097366436e-07	3.944076
2.9346828852985297e-07	3.944062
2.934896650550308e-07	3.944052
2.9351338805128583e-07	3.94404
2.935389654379673e-07	3.944025
2.935653505166883e-07	3.944004
2.935946912388916e-07	3.943973
2.9362747065857653e-07	3.943933
2.936689683179943e-07	3.943875
2.9372610500463367e-07	3.943796
2.937739818284753e-07	3.943736
2.93825474574586e-07	3.94368
2.9388089039377353e-07	3.94363
2.9394581828386767e-07	3.943583
2.9404689244867284e-07	3.943523
2.9414075992718896e-07	3.943475
2.942507202966172e-07	3.943424
2.943769764162748e-07	3.943372
2.9462803092426196e-07	3.943285
2.949198802444347e-07	3.943198
2.953159909897573e-07	3.943089
2.9552808638829133e-07	3.943034
2.95817839377209e-07	3.942958
2.959970897880762e-07	3.942911
2.959975067966229e-07	3.942911
2.9599834081371376e-07	3.942911
2.96000008847898e-07	3.94291
2.960017240520342e-07	3.94291
2.96003921703972e-07	3.942909
2.9600645135821956e-07	3.942909
2.9600898102810844e-07	3.942908
2.960117581844642e-07	3.942907
2.9601500349895884e-07	3.942906
2.960183442719957e-07	3.942905
2.9602254568398265e-07	3.942903
2.9602677933540985e-07	3.9429
2.9603042926311083e-07	3.942895
2.960336443827046e-07	3.942889
2.960366185915499e-07	3.942881
2.960397228014017e-07	3.942869
2.960431429264798e-07	3.942849
2.960468004050746e-07	3.942817
2.960508909053613e-07	3.942765
2.9605536424828726e-07	3.94268
2.960604049380165e-07	3.942534
2.9606604041669284e-07	3.942287
2.96072479082021e-07	3.941856
2.960798561669089e-07	3.941094
2.960884893298995e-07	3.939705
2.96098764305605e-07	3.937095
2.9611147754979176e-07	3.931896
2.9612640902922093e-07	3.922068
2.961405869369642e-07	3.908049
2.9615582678078e-07	3.886812
2.96172455133187e-07	3.855317
2.9619129355839153e-07	3.808217
2.9621144057546636e-07	3.743496
2.962312539310277e-07	3.664387
2.9624138597827256e-07	3.617755
2.962613109724087e-07	3.513227
2.962735113831996e-07	3.440678
2.9628961083782e-07	3.33526
2.963001627887939e-07	3.26042
2.963105076952439e-07	3.18291
2.963224657158433e-07	3.088653
2.9633506646151094e-07	2.984513
2.96352418557641e-07	2.83439
2.963677227257224e-07	2.696773
2.963781271212665e-07	2.60099
2.9639708978807623e-07	2.423485
2.9640127488203277e-07	2.383837
2.96403457086341e-07	2.363134
2.964059120843709e-07	2.339821
2.9640937956837146e-07	2.306862
2.964124641420319e-07	2.277516
2.96415817856166e-07	2.245592
2.964192966939232e-07	2.212466
2.96423463849809e-07	2.172787
2.9642847084167925e-07	2.125134
2.9643497972864926e-07	2.063274
2.9644346899833586e-07	1.982841
2.9645034881243623e-07	1.91795
2.9645690738895594e-07	1.856415
2.9646420770594596e-07	1.788403
2.964730628114842e-07	1.706785
2.964825141498608e-07	1.621026
2.964923663328129e-07	1.533541
2.965053117915912e-07	1.422572
2.965134871553915e-07	1.355317
2.9651844978390945e-07	1.315731
2.965273034334497e-07	1.247824
2.965329789717912e-07	1.206363
2.9653864831649984e-07	1.166716
2.965424507540415e-07	1.141162
2.965463317085889e-07	1.115978
2.96550267908342e-07	1.091393
2.965546888788295e-07	1.064959
2.965595826215968e-07	1.037183
2.965647044381614e-07	1.009809
2.9657087105183984e-07	0.9791711
2.965786175445275e-07	0.944268
2.9658612356234645e-07	0.9142075
2.9659381245008096e-07	0.8871546
2.966038312836568e-07	0.8573241
2.9661330882633595e-07	0.8344215
2.9662347715749496e-07	0.8151274
2.966322546994232e-07	0.8024746
2.966401233679348e-07	0.7939667
2.9664849328349037e-07	0.7875099
2.966580879653653e-07	0.7829322
2.966680595943879e-07	0.7808442
2.9667760788839424e-07	0.7809086
2.96687148095705e-07	0.7825341
2.9669864820151954e-07	0.7859641
2.9670904553580736e-07	0.7900093
2.967206386406794e-07	0.795124
2.9673113307086555e-07	0.8000192
2.9673981578998376e-07	0.8041185
2.967495392118517e-07	0.8086459
2.967593004127884e-07	0.8130511
2.9677577014672246e-07	0.820038
2.9679277151114075e-07	0.826582
2.968128529768076e-07	0.8333689
2.968348769193426e-07	0.8395984
2.9686753989534745e-07	0.8465154
2.9689422779934583e-07	0.8502163
2.969167436148662e-07	0.8521071
2.9693583120352987e-07	0.8529455
2.9695310782024396e-07	0.8532013
2.969724766579595e-07	0.8530468
2.9699304848447495e-07	0.8525127
2.970117072542904e-07	0.8518062
2.9703038731752987e-07	0.8509785
2.97049726689523e-07	0.850071
2.97070619022628e-07	0.8490995
2.97091501708458e-07	0.8481846
2.971142471364314e-07	0.8472874
2.971376341773755e-07	0.8464912
2.971633094047158e-07	0.8457695
2.9719052199853253e-07	0.8451689
2.972210062236917e-07	0.8446703
2.972558788712216e-07	0.8442791
2.9728931937925096e-07	0.8440366
2.973086018713926e-07	0.8439417
2.9732572640149365e-07	0.8438764
2.973436473890534e-07	0.8438212
2.9736437649314624e-07	0.8437676
2.97387157408722e-07	0.8437161
2.974105734363982e-07	0.8436664
2.974360049553266e-07	0.8436128
2.974629083983738e-07	0.8435543
2.974932879266998e-07	0.8434848
2.9752784641150185e-07	0.8434025
2.975711558946938e-07	0.8432981
2.976356344522468e-07	0.8431504
2.976851857061168e-07	0.8430488
2.977391085846625e-07	0.8429535
2.978030437772392e-07	0.8428615
2.978696565953102e-07	0.8427864
2.979689916512288e-07	0.8427026
2.980573472488008e-07	0.842648
2.9816685951272695e-07	0.8425967
2.9829045833664994e-07	0.8425536
2.984508272984184e-07	0.8425139
2.98703614796792e-07	0.8424736
2.9905965001163165e-07	0.8424391
2.994411871699907e-07	0.8424138
2.997069121406612e-07	0.8423994
2.9999708978807566e-07	0.8423833
2.9999765304528783e-07	0.8423833
2.9999877955971133e-07	0.8423832
3.000003687163749e-07	0.8423831
3.0000227003122043e-07	0.842383
3.000044425371344e-07	0.8423828
3.0000736642520834e-07	0.8423827
3.000093215378006e-07	0.8423826
3.0001153596711565e-07	0.8423825
3.0001428914429645e-07	0.8423824
3.000171033597226e-07	0.8423824
3.0002080023082045e-07	0.8423825
3.000250759714029e-07	0.8423831
3.0002944715623636e-07	0.842385
3.000332952853339e-07	0.8423883
3.000367520690637e-07	0.8423934
3.0003997449868476e-07	0.8424008
3.00043140485044e-07	0.8424115
3.00046918037232e-07	0.8424308
3.0005057554774726e-07	0.8424584
3.0005494415611657e-07	0.8425078
3.000594195712282e-07	0.8425835
3.000646097570566e-07	0.8427154
3.000701423887138e-07	0.8429273
3.000764643770627e-07	0.8432937
3.000833888036532e-07	0.8439037
3.000912953334398e-07	0.8449668
3.001001982971713e-07	0.8468047
3.0011060568945954e-07	0.8501322
3.0012303742763593e-07	0.8563805
3.001390892758275e-07	0.8694478
3.001545764129138e-07	0.8888761
3.00172835688398e-07	0.9224856
3.00182906884779e-07	0.9465517
3.001887924101724e-07	0.9625841
3.001943301521547e-07	0.9790773
3.002012009207242e-07	1.001512
3.0020843384368854e-07	1.02754
3.002123572269819e-07	1.042703
3.002164741406773e-07	1.059412
3.0022046980962684e-07	1.076411
3.0022480193696643e-07	1.095712
3.002295261726167e-07	1.11779
3.002347193998389e-07	1.143289
3.0024680203562223e-07	1.207511
3.002644621665804e-07	1.313215
3.002797313300834e-07	1.415113
3.0029042472625653e-07	1.491733
3.003071395766169e-07	1.619144
3.0033619823126427e-07	1.858606
3.003668353926978e-07	2.129149
3.003843768294839e-07	2.290654
3.003970897880757e-07	2.409205
3.0040090367565373e-07	2.444974
3.004031482051824e-07	2.466043
3.004055182659002e-07	2.488304
3.0040933248528983e-07	2.524152
3.004126182915728e-07	2.555049
3.0041656429876045e-07	2.592162
3.004203221391975e-07	2.627504
3.0042511409037837e-07	2.67255
3.004305831149307e-07	2.723909
3.0043807935477666e-07	2.794152
3.0044822275151593e-07	2.888765
3.004554260116736e-07	2.95555
3.0046289201155987e-07	3.0243
3.004728844687203e-07	3.115317
3.004821193138062e-07	3.198149
3.004948391000019e-07	3.309525
3.005076383316997e-07	3.417419
3.005130257537882e-07	3.461383
3.005180993372466e-07	3.501851
3.0052294944496763e-07	3.539585
3.005293560933152e-07	3.587832
3.0053517606252844e-07	3.629946
3.0054026765212345e-07	3.665348
3.005444474475882e-07	3.693345
3.005489370828109e-07	3.722293
3.00554234315042e-07	3.754888
3.005599636704832e-07	3.788175
3.0056653613264184e-07	3.823777
3.0057455566376493e-07	3.863414
3.0058746593039357e-07	3.918453
3.0059801424043785e-07	3.955554
3.006094427230276e-07	3.988127
3.006209382517319e-07	4.013424
3.006374248026149e-07	4.038146
3.006568504628513e-07	4.052663
3.0067357355739183e-07	4.05497
3.0068597620589453e-07	4.051888
3.006982519888568e-07	4.045873
3.007113084971544e-07	4.037214
3.0071785118197655e-07	4.032203
3.007242053488259e-07	4.027052
3.0073105989978494e-07	4.021295
3.0073939250164944e-07	4.014157
3.007485199732619e-07	4.006319
3.0075953799747936e-07	3.997039
3.0076885773699463e-07	3.989481
3.0077894219812757e-07	3.98173
3.007906457277169e-07	3.973419
3.0080272673697847e-07	3.965706
3.0081825689593797e-07	3.957171
3.008368717549369e-07	3.948994
3.0085805779094894e-07	3.942259
3.0087931376451137e-07	3.937953
3.0090181476360694e-07	3.935618
3.0092482932704886e-07	3.935058
3.0094511330771395e-07	3.935683
3.009628567429649e-07	3.936804
3.0098003003777e-07	3.938187
3.009972298251043e-07	3.939694
3.0101676676299817e-07	3.941387
3.0103454017147133e-07	3.942806
3.01053963913057e-07	3.944142
3.010719040912806e-07	3.945138
3.0109084309590053e-07	3.94593
3.011087696905736e-07	3.94644
3.0112721709224645e-07	3.946748
3.011448607861e-07	3.946865
3.011621113890423e-07	3.946844
3.011808931183828e-07	3.946707
3.0119700412325294e-07	3.946522
3.0121405408148555e-07	3.946285
3.0123212161405624e-07	3.946011
3.012513354094025e-07	3.945717
3.01271945997456e-07	3.945421
3.0129213260278996e-07	3.945161
3.01313159159736e-07	3.944932
3.013339036672585e-07	3.944751
3.013555263056832e-07	3.944606
3.013775949654702e-07	3.9445
3.0140162671052253e-07	3.944423
3.0143003094670593e-07	3.944369
3.0144842937230783e-07	3.94435
3.014688671186814e-07	3.944336
3.014902745121632e-07	3.944326
3.0151403900557453e-07	3.944314
3.0153957273819977e-07	3.944299
3.0156599580126797e-07	3.944278
3.015953237082185e-07	3.944248
3.01628191702453e-07	3.944208
3.016698155528189e-07	3.94415
3.0172562207943643e-07	3.944074
3.017728851974527e-07	3.944014
3.01823955927961e-07	3.943958
3.018791686477077e-07	3.943909
3.019436348555559e-07	3.943862
3.020432218446797e-07	3.943802
3.02135024456965e-07	3.943755
3.0224563791902873e-07	3.943704
3.023689160452326e-07	3.943653
3.0261350246240665e-07	3.943567
3.0290887223096565e-07	3.943478
3.03303237980654e-07	3.943369
3.0352580385593467e-07	3.94331
3.035931304176688e-07	3.943293
3.0366045697940373e-07	3.943275
3.0372778354113784e-07	3.943257
3.037951101028728e-07	3.94324
3.038624366646069e-07	3.943222
3.0392976322634185e-07	3.943204
3.0399708978807596e-07	3.943187
3.039973896272674e-07	3.943187
3.0399798930565034e-07	3.943186
3.039991886624162e-07	3.943186
3.0400110910266343e-07	3.943186
3.0400291658680067e-07	3.943185
3.040054463328785e-07	3.943184
3.040088130803619e-07	3.943183
3.0401190940367036e-07	3.943182
3.0401522905606685e-07	3.943182
3.0401868980938096e-07	3.94318
3.0402282471311933e-07	3.943178
3.0402695452610076e-07	3.943175
3.040305412029937e-07	3.943171
3.0403373178296384e-07	3.943165
3.0403670206880397e-07	3.943156
3.0403982648711617e-07	3.943144
3.040432525466409e-07	3.943123
3.040469326036494e-07	3.943091
3.0405103385876426e-07	3.943038
3.040555303977722e-07	3.942951
3.040605879899499e-07	3.942803
3.040662510584434e-07	3.942551
3.040727163121722e-07	3.942111
3.0408013201927223e-07	3.941334
3.04088810780352e-07	3.939915
3.0409915365213233e-07	3.937244
3.0411196963024745e-07	3.931914
3.041266837080506e-07	3.922118
3.0414080118646865e-07	3.908072
3.041560223688857e-07	3.886765
3.041727421208233e-07	3.854955
3.041916782886384e-07	3.807374
3.042118707669854e-07	3.742182
3.0423133971467966e-07	3.664236
3.0424131720620873e-07	3.618306
3.0426129218174995e-07	3.513538
3.042734673877634e-07	3.441144
3.0428967502352774e-07	3.334998
3.0430030245054977e-07	3.259573
3.0431070847599025e-07	3.181535
3.043226680764509e-07	3.087179
3.043353529646419e-07	2.982248
3.043523819569888e-07	2.834852
3.0436758434763856e-07	2.698161
3.0437813159040523e-07	2.601071
3.04397089788076e-07	2.423609
3.044012768876795e-07	2.383941
3.044034601912552e-07	2.363228
3.0440591540506425e-07	2.339914
3.044093856864792e-07	2.306927
3.044124728739444e-07	2.277557
3.0441582607207617e-07	2.245639
3.0441930739071496e-07	2.21249
3.044234750525615e-07	2.172806
3.044284858598679e-07	2.125118
3.04434997332013e-07	2.063234
3.0444349530984626e-07	1.982722
3.0445036597580446e-07	1.917919
3.04456927749705e-07	1.856356
3.0446423405272597e-07	1.788292
3.044730866066833e-07	1.706703
3.0448255568559497e-07	1.620791
3.044924106072163e-07	1.533293
3.0450530211465964e-07	1.422793
3.045133346347577e-07	1.356685
3.045182500877197e-07	1.317436
3.045271129388508e-07	1.249374
3.045327805250462e-07	1.207912
3.0453844017342397e-07	1.168265
3.0454225172742285e-07	1.142603
3.04546127178798e-07	1.117405
3.0455005301884436e-07	1.09283
3.045544596206817e-07	1.066417
3.045593492586045e-07	1.038588
3.045644515874643e-07	1.011233
3.04570602170846e-07	0.980563
3.045782879535712e-07	0.9457756
3.045858468365104e-07	0.9153484
3.045935273064306e-07	0.8881828
3.046035607463849e-07	0.8581334
3.046129677636262e-07	0.8352346
3.0462321180379873e-07	0.8156305
3.0463203301778945e-07	0.8028091
3.046398283541814e-07	0.7942936
3.0464814905254026e-07	0.7877752
3.0465769064093486e-07	0.7831107
3.04667640424218e-07	0.7809219
3.046769594679287e-07	0.7808876
3.0468729752142395e-07	0.7825935
3.0469815100066364e-07	0.7858124
3.0470909208114763e-07	0.7900459
3.047201927448149e-07	0.7949375
3.0473101739101835e-07	0.799981
3.0473983469301535e-07	0.8041424
3.04749536501313e-07	0.8086593
3.047593407526374e-07	0.8130834
3.0477572167033885e-07	0.8200331
3.0479274039276447e-07	0.8265855
3.04812837911116e-07	0.8333788
3.0483484360944645e-07	0.8396041
3.048673828816858e-07	0.8465014
3.048939282563099e-07	0.8501942
3.049164110327198e-07	0.8520943
3.049355041314996e-07	0.8529415
3.049527992046076e-07	0.8532031
3.049721995965722e-07	0.853052
3.04993232458391e-07	0.8525051
3.050121128201832e-07	0.8517862
3.05030892792835e-07	0.8509501
3.0505024951685283e-07	0.8500389
3.050711715306852e-07	0.8490645
3.0509207096485193e-07	0.8481488
3.0511485422993444e-07	0.8472508
3.051382792945662e-07	0.846455
3.051640167296672e-07	0.8457341
3.051913050026268e-07	0.8451346
3.052219170196146e-07	0.844637
3.0525704479859187e-07	0.8442464
3.052887921678949e-07	0.8440168
3.0530777587825395e-07	0.8439221
3.0532511039216873e-07	0.8438549
3.053431678775675e-07	0.8437982
3.0536395050797197e-07	0.8437437
3.0538674731707743e-07	0.8436912
3.0541013945020575e-07	0.8436409
3.0543554898965917e-07	0.8435867
3.054624102400598e-07	0.8435276
3.054927465420863e-07	0.8434576
3.0552722514006436e-07	0.8433749
3.055703920396812e-07	0.8432702
3.056343075307535e-07	0.8431228
3.0568310769920464e-07	0.8430219
3.057364494693654e-07	0.8429264
3.058005240976776e-07	0.8428329
3.058664890202422e-07	0.8427575
3.0596500310886693e-07	0.8426731
3.0605372711049956e-07	0.8426173
3.061627282369304e-07	0.8425654
3.062862160451544e-07	0.8425218
3.064443642148513e-07	0.842482
3.066923906472819e-07	0.8424418
3.0704777745927966e-07	0.8424069
3.0742573478521667e-07	0.8423817
3.07748727103952e-07	0.8423641
3.079970897880754e-07	0.8423503
3.07997564406123e-07	0.8423503
3.0799851364221896e-07	0.8423502
3.0800016702982544e-07	0.8423501
3.080019431708493e-07	0.84235
3.08004144105055e-07	0.8423499
3.080068073471684e-07	0.8423498
3.080087609656064e-07	0.8423496
3.0801087431409984e-07	0.8423495
3.080136371734932e-07	0.8423495
3.080162923363827e-07	0.8423494
3.080198811847589e-07	0.8423494
3.0802387144238343e-07	0.8423499
3.0802860901778787e-07	0.8423516
3.080327104106362e-07	0.8423547
3.080363123048682e-07	0.8423597
3.0803958148086035e-07	0.8423668
3.0804269849267496e-07	0.8423769
3.080465738198302e-07	0.8423958
3.0805012358085547e-07	0.8424217
3.0805453862815424e-07	0.8424696
3.0805891395768424e-07	0.8425407
3.080641090639728e-07	0.8426675
3.080695459127513e-07	0.8428674
3.080758368100393e-07	0.8432176
3.0808265727607995e-07	0.8437939
3.080904924789534e-07	0.8448043
3.0809925817609065e-07	0.8465383
3.081095171782159e-07	0.849678
3.08121684784499e-07	0.8555204
3.0813727608842153e-07	0.8675957
3.081528215327648e-07	0.8862343
3.0817093449887666e-07	0.9183339
3.081827963056634e-07	0.9462149
3.0818894371320946e-07	0.9629697
3.081945340870273e-07	0.9796634
3.082012688827589e-07	1.001692
3.0820847824647e-07	1.027649
3.0821240053940324e-07	1.042813
3.082165099059622e-07	1.059495
3.08220487662064e-07	1.07642
3.082247969921437e-07	1.095618
3.0822950628148256e-07	1.117619
3.0823465802584553e-07	1.1429
3.0824690177525755e-07	1.207979
3.0826457989595124e-07	1.313863
3.082798440810579e-07	1.41579
3.0829054823262923e-07	1.492527
3.083073788106075e-07	1.620908
3.0833716627660243e-07	1.86675
3.0836851477497523e-07	2.144133
3.083725969197037e-07	2.181595
3.083766790644322e-07	2.219188
3.083807612091615e-07	2.256913
3.0838484335389e-07	2.29477
3.083889254986185e-07	2.332759
3.083930076433478e-07	2.37088
3.083970897880763e-07	2.409133
3.083996125036485e-07	2.432785
3.0840125515084755e-07	2.448197
3.0840341527195484e-07	2.468475
3.0840584728650976e-07	2.49132
3.084090150923974e-07	2.521093
3.084121587140019e-07	2.550653
3.0841586797167336e-07	2.585539
3.084195454806077e-07	2.620126
3.08424181318945e-07	2.66371
3.0842955139736224e-07	2.714151
3.084367681872619e-07	2.781806
3.0844619294996793e-07	2.869808
3.084533157526699e-07	2.935959
3.0846045246350045e-07	3.001833
3.0846894045362265e-07	3.079493
3.084781822339746e-07	3.162965
3.084910241779694e-07	3.276441
3.085045232333856e-07	3.39151
3.085103177456352e-07	3.439354
3.085157011621185e-07	3.4828
3.085204381692587e-07	3.520129
3.08525733982076e-07	3.56075
3.085317471521023e-07	3.605306
3.0853888222631694e-07	3.655805
3.0854275142687693e-07	3.682055
3.085472998987454e-07	3.711827
3.0855235245985657e-07	3.743459
3.085580608675335e-07	3.777308
3.0856422439709977e-07	3.811537
3.085717575629413e-07	3.850036
3.0858211735647226e-07	3.896942
3.0858979012948796e-07	3.927206
3.085986891364499e-07	3.957647
3.086098469842e-07	3.989066
3.0862169436905397e-07	4.01476
3.0864279048926264e-07	4.043708
3.086637382406849e-07	4.055016
3.0867845460926496e-07	4.054648
3.0869000170409333e-07	4.050672
3.087044555756519e-07	4.042512
3.087164038430269e-07	4.033888
3.087239071738168e-07	4.027863
3.0873075559528456e-07	4.02211
3.0873881509236724e-07	4.01519
3.0874738225147163e-07	4.007798
3.087606161579333e-07	3.996623
3.087703137482618e-07	3.988779
3.0878041622635983e-07	3.981053
3.0879223282204727e-07	3.972726
3.088041003171405e-07	3.965222
3.0881986843046297e-07	3.956666
3.088387346010152e-07	3.948544
3.088599153594419e-07	3.942005
3.088813482941282e-07	3.937847
3.08903864716485e-07	3.93568
3.0892713547376033e-07	3.935257
3.089457774837719e-07	3.935899
3.089628573523142e-07	3.936999
3.0897977243929566e-07	3.93837
3.089970119527852e-07	3.939889
3.090164720607428e-07	3.941585
3.090343347729855e-07	3.943021
3.090537169780439e-07	3.944365
3.090717207056776e-07	3.945374
3.090906353332746e-07	3.946172
3.09108606150169e-07	3.946691
3.0912704858898436e-07	3.947004
3.09144735396892e-07	3.947125
3.0916203273176093e-07	3.947107
3.0918035592141296e-07	3.946976
3.091966992896983e-07	3.94679
3.0921389641641235e-07	3.946551
3.09232055101651e-07	3.946276
3.092512723332126e-07	3.945982
3.0927187632532396e-07	3.945685
3.0929203467392e-07	3.945426
3.093130405234592e-07	3.945197
3.0933375364033625e-07	3.945015
3.09355345673869e-07	3.94487
3.0937736466370156e-07	3.944764
3.094013168145654e-07	3.944687
3.0942950438014186e-07	3.944633
3.0944802453385065e-07	3.944613
3.0946839953215395e-07	3.9446
3.094897217995979e-07	3.94459
3.0951337742839527e-07	3.94458
3.0953889443596364e-07	3.944565
3.0956519216604674e-07	3.944545
3.0959443132766897e-07	3.944516
3.0962704727881353e-07	3.944476
3.0966825203754834e-07	3.94442
3.0972666942574655e-07	3.94434
3.097749720868059e-07	3.944279
3.0982657626939357e-07	3.944223
3.0988194440036783e-07	3.944175
3.0994672378368374e-07	3.944128
3.100476230470578e-07	3.944068
3.1014133624641356e-07	3.94402
3.102509371531423e-07	3.94397
3.103769898657946e-07	3.943918
3.106283333612928e-07	3.94383
3.1091471753442335e-07	3.943744
3.1131383171912396e-07	3.943634
3.11529756200764e-07	3.943577
3.11778148568997e-07	3.943511
3.1199708978807656e-07	3.943453
3.119975836706925e-07	3.943453
3.1199857143592523e-07	3.943453
3.1200020805757585e-07	3.943453
3.120020120633147e-07	3.943452
3.120042044717958e-07	3.943451
3.1200692060514093e-07	3.943451
3.12009369437214e-07	3.94345
3.1201217334461254e-07	3.943449
3.120154206441425e-07	3.943448
3.120188389253535e-07	3.943447
3.120231370138296e-07	3.943445
3.1202715789609975e-07	3.943442
3.1203066552811774e-07	3.943437
3.120338055005459e-07	3.943431
3.1203675853805256e-07	3.943423
3.120398820717769e-07	3.94341
3.120433002126422e-07	3.94339
3.1204698462588525e-07	3.943358
3.1205108282374224e-07	3.943305
3.12055585430552e-07	3.943217
3.120606449790768e-07	3.943068
3.1206631739134494e-07	3.942815
3.1207279076598176e-07	3.942372
3.1208022167699286e-07	3.941589
3.1208891784425836e-07	3.940159
3.120992884004237e-07	3.937465
3.121121450293203e-07	3.932084
3.1212676211627077e-07	3.922312
3.1214086550216036e-07	3.908251
3.121560790630927e-07	3.886922
3.121728600260856e-07	3.854937
3.121918452980439e-07	3.807124
3.122120628486229e-07	3.7417
3.1223138180747266e-07	3.664254
3.122413350518552e-07	3.618417
3.1226131882468486e-07	3.51357
3.122734877869864e-07	3.441194
3.1228976760275225e-07	3.334528
3.1230045627146085e-07	3.258612
3.123109139957978e-07	3.180114
3.1232287400841456e-07	3.085669
3.1233563264859096e-07	2.980035
3.123523877516756e-07	2.834941
3.123675019694829e-07	2.699043
3.123781385427269e-07	2.601135
3.123970897880766e-07	2.423738
3.124012795949973e-07	2.384045
3.124034643953133e-07	2.363317
3.1240591989337046e-07	2.34
3.12409393982085e-07	2.306978
3.1241248472767387e-07	2.277574
3.1241583727734095e-07	2.245662
3.124193219828003e-07	2.212481
3.124234903846733e-07	2.172791
3.1242850640625694e-07	2.125054
3.1243502147351646e-07	2.063137
3.12443531436201e-07	1.982514
3.1245038952221053e-07	1.917832
3.1245695552214224e-07	1.856232
3.124642695143157e-07	1.788101
3.124731186412862e-07	1.706549
3.1248260944761953e-07	1.620449
3.1249246816091357e-07	1.532932
3.1250530215327224e-07	1.422934
3.1251318332992785e-07	1.358045
3.125180491823515e-07	1.319154
3.125269231987253e-07	1.250921
3.1253258268704346e-07	1.209458
3.125382336081545e-07	1.169806
3.1254205435519083e-07	1.144034
3.125459246140482e-07	1.118821
3.1254984034559826e-07	1.094257
3.125542329212459e-07	1.067863
3.125591187617235e-07	1.03998
3.125642021268395e-07	1.012642
3.1257033727443746e-07	0.9819398
3.125779644475852e-07	0.9472634
3.1258557870393623e-07	0.9164605
3.125932524124236e-07	0.8891809
3.1260330185933376e-07	0.8589141
3.126126431611747e-07	0.8360165
3.126229597625153e-07	0.8161133
3.1263182283793645e-07	0.8031296
3.1263954789768274e-07	0.7946087
3.126478180590295e-07	0.7880344
3.126573091886652e-07	0.7832866
3.1266723572568895e-07	0.7810008
3.126778294510903e-07	0.7809775
3.1268765589677093e-07	0.7826825
3.1269920032889193e-07	0.7861764
3.127096300784945e-07	0.7902684
3.127211220371887e-07	0.7953606
3.127315965986357e-07	0.8002543
3.127403361973868e-07	0.8043809
3.127498437944975e-07	0.8088059
3.127597209959229e-07	0.8132589
3.127763203119049e-07	0.8202854
3.127934322626553e-07	0.8268481
3.1281357500251273e-07	0.833621
3.1283564800406695e-07	0.8398213
3.1286896933100225e-07	0.8467845
3.128963758922629e-07	0.8504725
3.129187743127175e-07	0.8522575
3.1293752430605266e-07	0.8530181
3.1295426284382323e-07	0.8532278
3.1297313686463363e-07	0.853052
3.129923349310626e-07	0.852544
3.130103743328424e-07	0.8518612
3.1302881470711573e-07	0.8510438
3.13048140148146e-07	0.8501332
3.1306900119261965e-07	0.8491555
3.130898634161428e-07	0.8482315
3.1311253947983853e-07	0.8473243
3.131358455791265e-07	0.8465172
3.1316139678939994e-07	0.8457841
3.1318846728158976e-07	0.8451717
3.132187354246495e-07	0.8446617
3.1325318903617885e-07	0.8442606
3.1329056957328293e-07	0.843982
3.13310644300059e-07	0.8438837
3.133274222380448e-07	0.8438204
3.1334494290102093e-07	0.8437665
3.133654489042122e-07	0.8437133
3.1338815710941587e-07	0.8436614
3.134115555036093e-07	0.8436111
3.1343702898184533e-07	0.8435565
3.134639872755783e-07	0.8434967
3.134944846476299e-07	0.8434259
3.135292363984259e-07	0.8433421
3.135730092251639e-07	0.8432353
3.136393653151939e-07	0.8430825
3.136913517847876e-07	0.8429763
3.137472610548084e-07	0.8428788
3.1381088672939295e-07	0.8427889
3.138799285285423e-07	0.8427129
3.1398307970069277e-07	0.8426288
3.140698486761923e-07	0.8425768
3.14180719642236e-07	0.8425264
3.1430471051651734e-07	0.8424844
3.144723997938965e-07	0.8424444
3.14740041830141e-07	0.8424039
3.150986577687733e-07	0.842371
3.154836031021815e-07	0.8423463
3.15585513313477e-07	0.842341
3.156443099527059e-07	0.8423379
3.15703106591934e-07	0.8423348
3.157619032311629e-07	0.8423316
3.1582069987039097e-07	0.8423284
3.158794965096182e-07	0.8423251
